EXTERNAL ID,E-INVOICE PREFIX,E-INVOICE NUMBER,E-INVOICE INTEGRATION,CUSTOMER,PHASE,PROJECT,SUBSIDIARY,DEPARTMENT,BUDGET CODE,CURRENCY,EXCHANGE RATE,PROFORMA INVOICE TYPE,MEMO MAIN,DATE,DOCUMENT DATE,DUE DATE,BUDGET PERIOD,BUDGET PERIOD(1),APPROVAL STATUS,E-INVOICE FORM,LINE ID,ITEM,  QUANTITY  ,UNITS, RATE , AMOUNT ,TAX CODE,MEMO (LINE) - Anh,MEMO (VI),"Mô tả hàng hóa, vật tư (changed)",UNIT NO,MASTER RECORD ID,Unit for lease,PREMISE LEASE CONTRACT,BILL START DATE,BILL END DATE,BILL START DATE(1),BILL END DATE(1),SUB. BENEFICIARY NAME,BANK ACCOUNT,SWIFT CODE,PHASE(1),PROJECT(1),BUDGET CODE(1)
INV/T3B/20251015_10,,,T,C00000955 CADME VN,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Electricity from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,26,Electricity,0.00,kWh,0.00,0.00,HHDV:HHDV_VAT10,Utility of B2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích B2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B2 từ ngày 15/10/2025 đến ngày 15/10/2025,B2,20172,1625,Premise Lease Contract (PLC) #PLC/T3B/000020,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_02: Thuan Thanh 3B_Lot 5.8ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_11,,,T,C00000766 FANGTONG VN,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,1,Water,0.00,M3,0.00,0.00,HHDV:HHDV_VAT10,Utility of D2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích D2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho D2 từ ngày 15/10/2025 đến ngày 15/10/2025,D2,24472,1455,Premise Lease Contract (PLC) #PLC/T3B/000015,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_11,,,T,C00000766 FANGTONG VN,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,2,Water,0.00,M3,0.00,0.00,HHDV:HHDV_VAT10,Utility of D3 From 15/10/2025 To 15/10/2025,Chi phí tiện ích D3 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho D3 từ ngày 15/10/2025 đến ngày 15/10/2025,D3,24472,1456,Premise Lease Contract (PLC) #PLC/T3B/000015,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_11,,,T,C00000766 FANGTONG VN,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,3,Water,2.00,M3,0.00,2282696.00,HHDV:HHDV_VAT10,Utility of D2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích D2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho D2 từ ngày 15/10/2025 đến ngày 15/10/2025,D2,24472,1455,Premise Lease Contract (PLC) #PLC/T3B/000015,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_11,,,T,C00000766 FANGTONG VN,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,4,Water,23.00,M3,0.00,2820296.00,HHDV:HHDV_VAT10,Utility of D3 From 15/10/2025 To 15/10/2025,Chi phí tiện ích D3 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho D3 từ ngày 15/10/2025 đến ngày 15/10/2025,D3,24472,1456,Premise Lease Contract (PLC) #PLC/T3B/000015,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_11,,,T,C00000766 FANGTONG VN,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,5,Water,19.00,M3,0.00,2717896.00,HHDV:HHDV_VAT10,Utility of D2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích D2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho D2 từ ngày 15/10/2025 đến ngày 15/10/2025,D2,24472,1455,Premise Lease Contract (PLC) #PLC/T3B/000015,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_11,,,T,C00000766 FANGTONG VN,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,6,Water,20.00,M3,0.00,2743496.00,HHDV:HHDV_VAT10,Utility of D3 From 15/10/2025 To 15/10/2025,Chi phí tiện ích D3 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho D3 từ ngày 15/10/2025 đến ngày 15/10/2025,D3,24472,1456,Premise Lease Contract (PLC) #PLC/T3B/000015,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_11,,,T,C00000766 FANGTONG VN,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,7,Water,20.00,M3,0.00,2743496.00,HHDV:HHDV_VAT10,Utility of D2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích D2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho D2 từ ngày 15/10/2025 đến ngày 15/10/2025,D2,24472,1455,Premise Lease Contract (PLC) #PLC/T3B/000015,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_11,,,T,C00000766 FANGTONG VN,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,8,Water,248.00,M3,0.00,8580296.00,HHDV:HHDV_VAT10,Utility of D3 From 15/10/2025 To 15/10/2025,Chi phí tiện ích D3 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho D3 từ ngày 15/10/2025 đến ngày 15/10/2025,D3,24472,1456,Premise Lease Contract (PLC) #PLC/T3B/000015,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_11,,,T,C00000766 FANGTONG VN,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,9,Water,46.00,M3,0.00,3409096.00,HHDV:HHDV_VAT10,Utility of D2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích D2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho D2 từ ngày 15/10/2025 đến ngày 15/10/2025,D2,24472,1455,Premise Lease Contract (PLC) #PLC/T3B/000015,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_11,,,T,C00000766 FANGTONG VN,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,10,Water,282.00,M3,0.00,9549873.60,HHDV:HHDV_VAT10,Utility of D3 From 15/10/2025 To 15/10/2025,Chi phí tiện ích D3 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho D3 từ ngày 15/10/2025 đến ngày 15/10/2025,D3,24472,1456,Premise Lease Contract (PLC) #PLC/T3B/000015,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_11,,,T,C00000766 FANGTONG VN,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,11,Water,88.00,M3,0.00,4484296.00,HHDV:HHDV_VAT10,Utility of D2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích D2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho D2 từ ngày 15/10/2025 đến ngày 15/10/2025,D2,24472,1455,Premise Lease Contract (PLC) #PLC/T3B/000015,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_11,,,T,C00000766 FANGTONG VN,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,12,Water,380.00,M3,0.00,12868624.00,HHDV:HHDV_VAT10,Utility of D3 From 15/10/2025 To 15/10/2025,Chi phí tiện ích D3 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho D3 từ ngày 15/10/2025 đến ngày 15/10/2025,D3,24472,1456,Premise Lease Contract (PLC) #PLC/T3B/000015,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_11,,,T,C00000766 FANGTONG VN,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,13,Water,83.00,M3,0.00,4356296.00,HHDV:HHDV_VAT10,Utility of D2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích D2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho D2 từ ngày 15/10/2025 đến ngày 15/10/2025,D2,24472,1455,Premise Lease Contract (PLC) #PLC/T3B/000015,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_11,,,T,C00000766 FANGTONG VN,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,14,Water,375.00,M3,0.00,12699300.00,HHDV:HHDV_VAT10,Utility of D3 From 15/10/2025 To 15/10/2025,Chi phí tiện ích D3 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho D3 từ ngày 15/10/2025 đến ngày 15/10/2025,D3,24472,1456,Premise Lease Contract (PLC) #PLC/T3B/000015,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_11,,,T,C00000766 FANGTONG VN,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,15,Water,0.00,M3,0.00,0.00,HHDV:HHDV_VAT10,Utility of D2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích D2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho D2 từ ngày 15/10/2025 đến ngày 15/10/2025,D2,24472,1455,Premise Lease Contract (PLC) #PLC/T3B/000015,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_11,,,T,C00000766 FANGTONG VN,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,16,Water,1.00,M3,0.00,2536033.00,HHDV:HHDV_VAT10,Utility of D3 From 15/10/2025 To 15/10/2025,Chi phí tiện ích D3 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho D3 từ ngày 15/10/2025 đến ngày 15/10/2025,D3,24472,1456,Premise Lease Contract (PLC) #PLC/T3B/000015,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_11,,,T,C00000766 FANGTONG VN,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,17,Water,1.00,M3,0.00,2536033.00,HHDV:HHDV_VAT10,Utility of D2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích D2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho D2 từ ngày 15/10/2025 đến ngày 15/10/2025,D2,24472,1455,Premise Lease Contract (PLC) #PLC/T3B/000015,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_11,,,T,C00000766 FANGTONG VN,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,18,Water,4.00,M3,0.00,2612833.00,HHDV:HHDV_VAT10,Utility of D3 From 15/10/2025 To 15/10/2025,Chi phí tiện ích D3 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho D3 từ ngày 15/10/2025 đến ngày 15/10/2025,D3,24472,1456,Premise Lease Contract (PLC) #PLC/T3B/000015,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_11,,,T,C00000766 FANGTONG VN,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,19,Water,0.00,M3,0.00,0.00,HHDV:HHDV_VAT10,Utility of D2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích D2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho D2 từ ngày 15/10/2025 đến ngày 15/10/2025,D2,24472,1455,Premise Lease Contract (PLC) #PLC/T3B/000015,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_11,,,T,C00000766 FANGTONG VN,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Water supply from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,20,Water,0.00,M3,0.00,0.00,HHDV:HHDV_VAT10,Utility of D3 From 15/10/2025 To 15/10/2025,Chi phí tiện ích D3 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho D3 từ ngày 15/10/2025 đến ngày 15/10/2025,D3,24472,1456,Premise Lease Contract (PLC) #PLC/T3B/000015,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_11,,,T,C00000766 FANGTONG VN,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Electricity from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,21,Electricity,13.00,kWh,0.00,67262.00,HHDV:HHDV_VAT10,Utility of D3 From 15/10/2025 To 15/10/2025,Chi phí tiện ích D3 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho D3 từ ngày 15/10/2025 đến ngày 15/10/2025,D3,24472,1456,Premise Lease Contract (PLC) #PLC/T3B/000015,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_11,,,T,,,,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Electricity from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,22,Electricity,2.00,kWh,0.00,10348.00,HHDV:HHDV_VAT10,Utility of B1+B2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích B1+B2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B1+B2 từ ngày 15/10/2025 đến ngày 15/10/2025,B1+B2,,,,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,,,3010303 Utilities charges to tenants
INV/T3B/20251015_11,,,T,C00000766 FANGTONG VN,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Electricity from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,23,Electricity,1921.00,kWh,0.00,9939254.00,HHDV:HHDV_VAT10,Utility of D3 From 15/10/2025 To 15/10/2025,Chi phí tiện ích D3 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho D3 từ ngày 15/10/2025 đến ngày 15/10/2025,D3,24472,1456,Premise Lease Contract (PLC) #PLC/T3B/000015,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,TT3_01: Thuan Thanh 3B_Lot 10ha,PTT3: Thuan Thanh 3B,3010303 Utilities charges to tenants
INV/T3B/20251015_11,,,T,,,,Parent Company : BWID : VC1 : VC2 : VC3 : HOLDCO4L : HOLDCO5L : THUAN THANH 3B,Finance & Accounting,3010303 Utilities charges to tenants,VND,1,Utility,Electricity from 15/10/2025 to 15/10/2025,15/10/2025,15/10/2025,22/10/2025,15/10/2025,15/10/2025,Pending Approval,1,24,Electricity,0.00,kWh,0.00,0.00,HHDV:HHDV_VAT10,Utility of B1+B2 From 15/10/2025 To 15/10/2025,Chi phí tiện ích B1+B2 Từ ngày 15/10/2025 Đến ngày 15/10/2025,Phí quản lý tiện ích liên quan đến điện kho B1+B2 từ ngày 15/10/2025 đến ngày 15/10/2025,B1+B2,,,,15/10/2025,15/10/2025,15/10/2025,15/10/2025,THUAN THANH 3B,112122021 VCB: Current Account VND - Ba Dinh - 1047222564,BFTVVNVX,,,3010303 Utilities charges to tenants
